Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicInvertebratesASPT,BenthicInvertebratesMILA,BenthicInvertebratesBQI
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2015-10-21,,SLU,0.57,6.133,53.181,
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2015-10-21,,SLU,44,,,3
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2016-10-24,,SLU,0.45,6.278,64.039,
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2016-10-24,,SLU,45,,,4
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2017-10-05,,SLU,0.5,6.467,64.299,
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2017-10-05,,SLU,43.25,,,4.111
WA38350845,SE704955-159090,Hällvattnet,Hällvattnet,,,2018-10-01,,SLU,41.98,,,3.5
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2002-10-20,,SLU,0.5,6.333,74.958,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2002-10-20,,SLU,9.5,,,0
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2003-10-12,,SLU,0.5,5.929,85.508,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2003-10-12,,SLU,10,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2004-10-17,,SLU,0.5,5.667,88.139,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2004-10-17,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2005-10-23,,SLU,0.5,5.571,88.142,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2005-10-23,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2006-10-14,,SLU,0.5,5.857,95.5,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2006-10-14,,SLU,10,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2007-10-14,,SLU,0.5,5.95,87.869,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2007-10-14,,SLU,11,,,2.333
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2008-10-26,,SLU,0.5,6.188,70.728,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2008-10-26,,SLU,11,,,1.5
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2009-10-18,,SLU,0.5,6.111,74.625,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2009-10-18,,SLU,10,,,2.375
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2010-10-17,,SLU,0.5,5.938,80.539,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2010-10-17,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2011-10-16,,SLU,0,5.818,94.785,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2011-10-16,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2012-10-03,,SLU,0,6.409,81.358,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2012-10-03,,SLU,11,,,2.095
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2013-10-09,,SLU,,7.071,74.007,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2013-10-09,,SLU,10.4,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2014-10-14,,SLU,,5.933,89.781,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2014-10-14,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2015-10-25,,SLU,0.7,6.071,76.568,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2015-10-25,,SLU,10,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2016-10-17,,SLU,,6.118,92.593,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2016-10-17,,SLU,10,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2017-10-17,,SLU,0.5,5.789,85.151,
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2017-10-17,,SLU,11,,,2
WA74960253,SE665175-157559,Siggeforasjön,Siggeforasjön,,,2018-10-24,,SLU,10.5,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2002-10-20,,SLU,0.5,5.818,24.665,
WA93163816,SE623624-141149,Bäen,Bäen,,,2002-10-20,,SLU,7.5,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2003-10-16,,SLU,0.5,6.364,20.728,
WA93163816,SE623624-141149,Bäen,Bäen,,,2003-10-16,,SLU,8,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2004-10-24,,SLU,0.5,6.889,24.185,
WA93163816,SE623624-141149,Bäen,Bäen,,,2004-10-24,,SLU,8,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2005-11-05,,SLU,0.5,6.7,24.023,
WA93163816,SE623624-141149,Bäen,Bäen,,,2005-11-05,,SLU,8,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2006-11-08,,SLU,0.5,6.4,31.774,
WA93163816,SE623624-141149,Bäen,Bäen,,,2006-11-08,,SLU,8.5,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2007-10-31,,SLU,0.5,6.636,26.547,
WA93163816,SE623624-141149,Bäen,Bäen,,,2007-10-31,,SLU,8.5,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2008-10-29,,SLU,0.5,6.5,22.55,
WA93163816,SE623624-141149,Bäen,Bäen,,,2008-10-29,,SLU,8,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2009-10-15,,SLU,0.5,6.385,23.896,
WA93163816,SE623624-141149,Bäen,Bäen,,,2009-10-15,,SLU,7.5,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2010-10-15,,SLU,0.5,6.846,24.604,
WA93163816,SE623624-141149,Bäen,Bäen,,,2010-10-15,,SLU,8,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2011-10-25,,SLU,0,6.667,17.086,
WA93163816,SE623624-141149,Bäen,Bäen,,,2011-10-25,,SLU,8,,,0
WA93163816,SE623624-141149,Bäen,Bäen,,,2012-10-25,,SLU,0,6.083,30.188,
WA93163816,SE623624-141149,Bäen,Bäen,,,2012-10-25,,SLU,8,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2013-11-05,,SLU,,6.438,19.013,
WA93163816,SE623624-141149,Bäen,Bäen,,,2013-11-05,,SLU,8,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2014-10-29,,SLU,,6.8,36.191,
WA93163816,SE623624-141149,Bäen,Bäen,,,2014-10-29,,SLU,8,,,1
WA93163816,SE623624-141149,Bäen,Bäen,,,2015-10-28,,SLU,1,6.357,26.473,
WA93163816,SE623624-141149,Bäen,Bäen,,,2015-10-28,,SLU,7.3,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2016-10-26,,SLU,0.6,6.4,23.991,
WA93163816,SE623624-141149,Bäen,Bäen,,,2016-10-26,,SLU,8,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2017-11-09,,SLU,1,6.667,17.141,
WA93163816,SE623624-141149,Bäen,Bäen,,,2017-11-09,,SLU,8.25,,,2
WA93163816,SE623624-141149,Bäen,Bäen,,,2018-10-10,,SLU,7.6,,,2
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2004-09-20,,SLU,0.4,6,52.178,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2004-09-20,,SLU,7.5,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2005-09-15,,SLU,0.4,5.5,52.071,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2005-09-15,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2006-09-12,,SLU,0.4,5.786,54.864,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2006-09-12,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2007-09-19,,SLU,0.5,5.625,53.554,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2007-09-19,,SLU,10,,,0
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2008-09-07,,SLU,9,,,3.051
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2008-09-17,,SLU,0.5,5.857,50.086,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2009-10-06,,SLU,0.5,5.812,47.713,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2009-10-06,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2010-09-28,,SLU,0.5,5.611,43.61,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2010-09-28,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2011-09-27,,SLU,0,6.294,50.925,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2011-09-27,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2012-09-24,,SLU,0,6,39.341,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2012-09-24,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2013-09-24,,SLU,,5.857,49.638,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2013-09-24,,SLU,8,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2014-09-16,,SLU,,5.769,54.857,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2014-09-16,,SLU,9,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2015-10-07,,SLU,0.3,5.714,36.259,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2015-10-07,,SLU,9.5,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2016-09-18,,SLU,0.5,5.952,58.629,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2016-09-18,,SLU,8.5,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2017-09-20,,SLU,0.6,5.722,52.262,
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2017-09-20,,SLU,8.5,,,3
WA51513798,SE751252-175433,Valkeajärvi,Valkeajärvi,,,2018-09-18,,SLU,7.5,,,0
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2002-09-30,,SLU,0.5,6.545,66.302,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2002-09-30,,SLU,24,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2003-09-24,,SLU,0.5,6.417,75.093,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2003-09-24,,SLU,24,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2004-09-29,,SLU,0.5,6.286,72.679,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2004-09-29,,SLU,21.5,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2005-09-20,,SLU,0.5,6.609,74.257,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2005-09-20,,SLU,23,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2006-09-27,,SLU,0.5,6.526,61.417,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2006-09-27,,SLU,19.5,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2007-10-17,,SLU,0.5,6.238,74.424,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2007-10-17,,SLU,22.5,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2008-09-29,,SLU,0.5,6.15,70.25,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2008-09-29,,SLU,24,,,0
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2009-09-28,,SLU,0.5,5.913,74.523,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2009-09-28,,SLU,20,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2010-10-04,,SLU,0.5,6.455,61.319,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2010-10-04,,SLU,23,,,0
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2011-10-10,,SLU,0,6.304,63.015,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2011-10-10,,SLU,22,,,0
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2012-10-23,,SLU,0,5.95,71.768,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2012-10-23,,SLU,23,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2013-10-22,,SLU,,6.222,52.908,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2013-10-22,,SLU,21.6,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2014-10-22,,SLU,,6.556,53.761,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2014-10-30,,SLU,21.75,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2015-10-19,,SLU,0.62,6.316,45.621,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2015-10-19,,SLU,21.5,,,0
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2016-10-06,,SLU,21.95,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2016-10-14,,SLU,0.55,6.375,53.574,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2017-10-17,,SLU,0.79,6.105,66.081,
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2017-10-17,,SLU,23.5,,,3
WA57901934,SE698918-158665,Valasjön,Valasjön,,,2018-10-17,,SLU,22.64,,,0
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2002-10-07,,SLU,0.5,5.458,90.855,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2002-10-07,,SLU,20,,,2.5
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2003-10-07,,SLU,0.5,6.138,91.241,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2003-10-07,,SLU,19,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2004-10-19,,SLU,0.5,5.63,88.851,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2004-10-19,,SLU,19.5,,,2.001
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2005-10-10,,SLU,0.5,5.724,91.157,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2005-10-10,,SLU,20,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2006-10-11,,SLU,0.5,5.833,94.714,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2006-10-11,,SLU,20,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2007-10-08,,SLU,0.5,5.536,94.305,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2007-10-08,,SLU,20,,,2.032
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2008-11-04,,SLU,0.5,5.68,92.985,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2008-11-04,,SLU,21,,,2.049
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2009-10-20,,SLU,0.5,5.464,91.457,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2009-10-20,,SLU,20,,,2.625
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2010-10-25,,SLU,0.5,5.414,94.253,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2010-10-25,,SLU,20,,,2.049
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2011-10-27,,SLU,0,5.407,86.144,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2011-10-27,,SLU,20,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2012-10-08,,SLU,0,6.105,65.212,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2012-10-08,,SLU,19,,,2.007
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2014-10-30,,SLU,,5.72,94.004,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2014-10-30,,SLU,19,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2015-10-29,,SLU,0.38,5.591,81.469,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2015-10-29,,SLU,19.75,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2016-10-18,,SLU,0.4,5.952,93.397,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2016-10-18,,SLU,19.45,,,2
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2017-10-18,,SLU,0.5,6.174,83.332,
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2017-10-18,,SLU,19.25,,,2.019
WA12885229,SE633344-130068,Skärsjön,Skärsjön,,,2018-11-01,,SLU,19.26,,,2.076
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2002-09-19,,SLU,0.5,5,20.005,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2002-09-19,,SLU,9.5,,,3.02
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2003-09-13,,SLU,0.5,5.333,16.097,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2003-09-13,,SLU,7.5,,,3.683
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2004-09-25,,SLU,0.5,4.6,22.499,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2004-09-25,,SLU,7.5,,,3.612
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2005-09-10,,SLU,0.5,4,28.194,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2005-09-10,,SLU,15.5,,,4.833
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2006-09-27,,SLU,0.5,5,16.739,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2006-09-27,,SLU,17.5,,,4.972
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2007-09-23,,SLU,0.5,4.333,19.028,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2007-09-23,,SLU,17.5,,,4.978
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2008-09-20,,SLU,0.5,4.667,23.48,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2008-09-20,,SLU,11,,,4.875
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2010-10-04,,SLU,10,,,4
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2011-09-27,,SLU,0,2,15.185,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2011-09-27,,SLU,20,,,4.934
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2012-10-10,,SLU,0,5.833,14.497,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2012-10-10,,SLU,6,,,4.6
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2014-09-29,,SLU,,5.167,20.817,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2014-09-29,,SLU,19.5,,,4.977
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2015-10-09,,SLU,0.25,1.5,19.183,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2015-10-09,,SLU,13,,,5
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2016-09-07,,SLU,0.4,4.2,21.553,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2016-09-07,,SLU,13,,,5
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2017-09-20,,SLU,0.45,4.5,19.109,
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2017-09-20,,SLU,13,,,3
WA49065685,SE758677-161050,Latnjajaure,Latnjajaure,,,2018-10-02,,SLU,13,,,3.136
WA21863308,SE624421-147234,Sännen,Sännen,,,2002-10-16,,SLU,0.5,6.3,66.389,
WA21863308,SE624421-147234,Sännen,Sännen,,,2002-10-16,,SLU,9,,,1.95
WA21863308,SE624421-147234,Sännen,Sännen,,,2003-10-22,,SLU,0.5,6.3,57.577,
WA21863308,SE624421-147234,Sännen,Sännen,,,2003-10-22,,SLU,10.5,,,2.2
WA21863308,SE624421-147234,Sännen,Sännen,,,2004-10-18,,SLU,0.5,6,55.939,
WA21863308,SE624421-147234,Sännen,Sännen,,,2004-10-18,,SLU,12,,,2.5
WA21863308,SE624421-147234,Sännen,Sännen,,,2005-10-26,,SLU,0.5,5.957,59.41,
WA21863308,SE624421-147234,Sännen,Sännen,,,2005-10-26,,SLU,12,,,2.5
WA21863308,SE624421-147234,Sännen,Sännen,,,2006-11-15,,SLU,0.5,6.214,51.573,
WA21863308,SE624421-147234,Sännen,Sännen,,,2006-11-15,,SLU,10.5,,,2.364
WA21863308,SE624421-147234,Sännen,Sännen,,,2007-10-23,,SLU,0.5,6.765,40.715,
WA21863308,SE624421-147234,Sännen,Sännen,,,2007-10-23,,SLU,10.5,,,2
WA21863308,SE624421-147234,Sännen,Sännen,,,2008-10-29,,SLU,0.5,5.947,38.965,
WA21863308,SE624421-147234,Sännen,Sännen,,,2008-10-29,,SLU,12.5,,,2.125
WA21863308,SE624421-147234,Sännen,Sännen,,,2009-10-27,,SLU,0.5,6.333,38.555,
WA21863308,SE624421-147234,Sännen,Sännen,,,2009-10-27,,SLU,10.5,,,2.4
WA21863308,SE624421-147234,Sännen,Sännen,,,2010-10-26,,SLU,0.5,6.421,70.438,
WA21863308,SE624421-147234,Sännen,Sännen,,,2010-10-26,,SLU,11.5,,,2.571
WA21863308,SE624421-147234,Sännen,Sännen,,,2011-10-25,,SLU,0,6.174,59.492,
WA21863308,SE624421-147234,Sännen,Sännen,,,2011-10-25,,SLU,10,,,0
WA21863308,SE624421-147234,Sännen,Sännen,,,2012-10-16,,SLU,0,6.318,48.925,
WA21863308,SE624421-147234,Sännen,Sännen,,,2012-10-16,,SLU,11,,,0
WA21863308,SE624421-147234,Sännen,Sännen,,,2013-10-22,,SLU,,5.833,42.718,
WA21863308,SE624421-147234,Sännen,Sännen,,,2013-10-22,,SLU,11.5,,,3
WA21863308,SE624421-147234,Sännen,Sännen,,,2014-10-20,,SLU,,6.318,45.178,
WA21863308,SE624421-147234,Sännen,Sännen,,,2014-10-20,,SLU,12.1,,,0
WA21863308,SE624421-147234,Sännen,Sännen,,,2015-10-15,,SLU,0.5,6.667,54.044,
WA21863308,SE624421-147234,Sännen,Sännen,,,2015-10-15,,SLU,11.9,,,0
WA21863308,SE624421-147234,Sännen,Sännen,,,2016-10-19,,SLU,0.5,6.25,56.932,
WA21863308,SE624421-147234,Sännen,Sännen,,,2016-10-19,,SLU,11.4,,,1.75
WA21863308,SE624421-147234,Sännen,Sännen,,,2017-10-17,,SLU,0.5,6.368,50.015,
WA21863308,SE624421-147234,Sännen,Sännen,,,2017-10-17,,SLU,10.85,,,1.667
WA21863308,SE624421-147234,Sännen,Sännen,,,2018-10-22,,SLU,11.38,,,1
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2002-10-15,,SLU,0.5,5.583,35.558,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2002-10-15,,SLU,2,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2003-10-21,,SLU,0.5,5.778,32.768,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2003-10-21,,SLU,2,,,2
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2004-10-19,,SLU,0.5,5.765,35.528,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2004-10-19,,SLU,2,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2005-10-26,,SLU,0.5,5.462,36.071,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2005-10-26,,SLU,2,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2006-11-07,,SLU,0.5,5.857,34.233,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2006-11-07,,SLU,2,,,0
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2007-10-22,,SLU,0.5,5.842,37.771,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2007-10-22,,SLU,2,,,0
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2008-10-27,,SLU,0.5,5.538,28.883,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2008-10-27,,SLU,2,,,0
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2009-10-20,,SLU,0.5,6.059,38.396,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2009-10-20,,SLU,1,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2010-10-19,,SLU,0.5,6,45.992,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2010-10-19,,SLU,2,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2011-10-24,,SLU,0,6,38.901,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2011-10-24,,SLU,2,,,0
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2012-10-27,,SLU,0,5.667,40.043,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2012-10-27,,SLU,2,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2013-10-23,,SLU,,5.824,50.52,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2013-10-23,,SLU,1.6,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2014-10-21,,SLU,,5.692,53.593,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2014-10-21,,SLU,1.65,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2015-10-14,,SLU,0.45,6,60.66,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2015-10-14,,SLU,1.65,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2016-10-18,,SLU,,6.211,64.907,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2016-10-18,,SLU,1.6,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2017-10-16,,SLU,0.48,6,64.998,
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2017-10-16,,SLU,1.75,,,3
WA43427014,SE622803-144609,Svinarydsjön,Svinarydsjön,,,2018-10-17,,SLU,1.48,,,3
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2002-10-16,,SLU,0.5,6.375,37.94,
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2002-10-16,,SLU,8,,,0
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2003-10-21,,SLU,0.5,6.294,45.309,
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2003-10-21,,SLU,9,,,2
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2004-10-19,,SLU,0.5,6.471,49.693,
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2004-10-19,,SLU,8,,,1.5
WA49933782,SE624038-143063,Örsjön,Örsjön,,,2005-10-25,,SLU,0.5,5.929,38.887,
